transaction_id,transaction_date,customer_id,product_id,product_name,category,subcategory,region,quantity,unit_price,discount_pct,revenue,cost,profit,sales_channel,payment_method,customer_segment
TXN-000149,2025-06-25,CUST-00213,PROD-0031,Enterprise Support,Software,Support Plans,Middle East & Africa,1,10840.2,10.0,9756.18,7769.8,1986.38,Online,Net 30,SMB
TXN-000150,2024-04-27,CUST-00119,PROD-0056,Flash Storage,Hardware,Storage,Europe,2,3249.17,15.0,5523.6,2548.94,2974.66,Reseller,Purchase Order,Enterprise
TXN-000151,2025-08-13,CUST-00332,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Latin America,1,11841.99,0.0,11841.99,6942.3,4899.69,Partner,Net 60,Enterprise
TXN-000152,2023-02-12,CUST-00120,PROD-0037,Admin Training,Services,Training,Latin America,1,8753.6,25.0,6565.2,5900.81,664.39,Direct,Net 30,Enterprise
TXN-000153,2024-04-15,CUST-00387,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Europe,1,14037.73,10.0,12633.96,7492.08,5141.88,Online,Purchase Order,Enterprise
TXN-000154,2024-12-02,CUST-00368,PROD-0018,Security Platform,Software,Licenses,North America,1,13567.53,0.0,13567.53,10788.97,2778.56,Direct,Wire Transfer,Enterprise
TXN-000155,2023-03-29,CUST-00373,PROD-0076,Data Lake,Cloud Infrastructure,Database,Europe,1,7990.3,0.0,7990.3,5171.42,2818.88,Online,Net 60,Enterprise
TXN-000156,2025-12-11,CUST-00170,PROD-0019,DevOps Tools,Software,Licenses,Asia Pacific,1,2654.56,10.0,2389.1,947.51,1441.59,Reseller,Net 30,Startup
TXN-000157,2024-09-22,CUST-00444,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Asia Pacific,1,13659.4,25.0,10244.55,7492.08,2752.47,Online,Net 60,Startup
TXN-000158,2024-02-25,CUST-00407,PROD-0046,App Monitoring,Services,Managed Services,Latin America,1,2575.55,0.0,2575.55,928.55,1647.0,Direct,Purchase Order,Startup
TXN-000159,2023-04-14,CUST-00456,PROD-0053,NAS 8-Bay,Hardware,Storage,Europe,1,578.54,20.0,462.83,318.88,143.95,Partner,Credit Card,SMB
TXN-000160,2025-07-23,CUST-00492,PROD-0031,Enterprise Support,Software,Support Plans,Latin America,1,10891.01,15.0,9257.36,7769.8,1487.56,Reseller,Wire Transfer,Enterprise
TXN-000161,2023-12-24,CUST-00164,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,Latin America,1,11487.03,0.0,11487.03,6157.07,5329.96,Direct,Net 30,Enterprise
TXN-000162,2023-06-29,CUST-00360,PROD-0074,NoSQL Service,Cloud Infrastructure,Database,Europe,5,12227.62,0.0,61138.11,20542.85,40595.26,Partner,,Mid-Market
TXN-000163,2024-12-21,CUST-00464,PROD-0018,Security Platform,Software,Licenses,Asia Pacific,1,16282.43,0.0,16282.43,10788.97,5493.46,Reseller,Credit Card,Mid-Market
TXN-000164,2024-09-20,CUST-00100,PROD-0057,Docking Station,Hardware,Peripherals,Latin America,5,11284.9,20.0,45139.61,46542.0,-1402.39,Reseller,Net 30,Enterprise
TXN-000165,2024-05-29,CUST-00031,PROD-0027,Data Pipeline,Software,Custom Development,Middle East & Africa,1,2434.56,0.0,2434.56,933.31,1501.25,Direct,Net 60,Government
TXN-000166,2023-03-12,CUST-00232,PROD-0006,ProDisplay 32,Electronics,Monitors,Latin America,1,14095.03,0.0,14095.03,5456.19,8638.84,Partner,Wire Transfer,Enterprise
TXN-000167,2023-05-09,CUST-00021,PROD-0025,API Integration,Software,Custom Development,North America,1,9584.18,,9584.18,7011.17,2573.01,Reseller,Net 30,Startup
TXN-000168,2024-05-23,CUST-00469,PROD-0001,ProBook 450,Electronics,Laptops,Asia Pacific,2,6606.27,,13212.54,8750.56,4461.98,Reseller,Net 60,SMB
TXN-000169,2023-08-09,CUST-00287,PROD-0078,Inference API,Cloud Infrastructure,AI/ML Services,Latin America,6,12834.97,20.0,61607.87,42145.2,19462.67,Online,Net 30,Startup
TXN-000170,2023-04-26,CUST-00057,PROD-0029,Basic Support,Software,Support Plans,Europe,4,1413.08,5.0,5369.72,2261.44,3108.28,Reseller,Net 60,Mid-Market
TXN-000171,2023-08-14,CUST-00356,PROD-0061,RAM 32GB,Hardware,Components,North America,3,3060.63,5.0,8722.8,5050.26,3672.54,Reseller,Purchase Order,Startup
TXN-000172,2024-10-29,CUST-00012,PROD-0011,USB-C Hub,Electronics,Accessories,Middle East & Africa,3,14500.53,0.0,43501.58,13970.58,29531.0,Direct,,Mid-Market
TXN-000173,2023-04-11,CUST-00323,PROD-0018,Security Platform,Software,Licenses,Asia Pacific,2,16243.0,0.0,32486.01,21577.94,10908.07,Partner,Net 30,Startup
TXN-000174,2023-12-03,CUST-00261,PROD-0008,Studio Display,Electronics,Monitors,Europe,1,8071.57,0.0,8071.57,2805.34,5266.23,Partner,,SMB
TXN-000175,2023-05-25,CUST-00137,PROD-0058,KVM Switch,Hardware,Peripherals,North America,4,10932.45,0.0,43729.79,26878.96,16850.83,Online,Wire Transfer,SMB
TXN-000176,2025-03-15,CUST-00058,PROD-0028,Mobile App,Software,Custom Development,North America,1,8678.84,0.0,8678.84,5681.28,2997.56,Direct,Wire Transfer,SMB
TXN-000177,2024-11-04,CUST-00284,PROD-0066,Lambda Function,Cloud Infrastructure,Compute,Latin America,1,2098.65,0.0,2098.65,719.87,1378.78,Reseller,Net 60,Startup
TXN-000178,2023-01-19,CUST-00486,PROD-0003,ThinkPad X1,Electronics,Laptops,North America,1,12064.43,0.0,12064.43,8147.32,3917.11,Partner,,Government
TXN-000179,2023-12-01,CUST-00414,PROD-0025,API Integration,Software,Custom Development,North America,10,9613.28,15.0,81712.85,70111.7,11601.15,Reseller,Credit Card,Government
TXN-000180,2024-12-09,CUST-00200,PROD-0037,Admin Training,Services,Training,North America,1,8328.48,0.0,8328.48,5900.81,2427.67,Direct,Credit Card,Startup
TXN-000181,2025-10-19,CUST-00307,PROD-0041,System Setup,Services,Implementation,Asia Pacific,1,5771.74,10.0,5194.57,3416.96,1777.61,Direct,Net 30,Startup
TXN-000182,2025-02-11,CUST-00337,PROD-0022,ERP Online,Software,SaaS Subscriptions,North America,1,9519.99,25.0,7139.99,4828.04,2311.95,Reseller,Net 30,SMB
TXN-000183,2023-11-17,CUST-00294,PROD-0015,Access Point Pro,Electronics,Networking,Latin America,1,8552.58,5.0,8124.95,4317.86,3807.09,Reseller,Net 60,Startup
TXN-000184,2024-03-25,CUST-00356,PROD-0054,SAN Array,Hardware,Storage,Asia Pacific,4,6861.75,0.0,27447.01,20566.2,6880.81,Online,Wire Transfer,Startup
TXN-000185,2024-05-15,CUST-00228,PROD-0050,Tower Server,Hardware,Servers,Middle East & Africa,1,10458.46,20.0,8366.76,5958.67,2408.09,Reseller,Net 60,
TXN-000186,2023-07-13,CUST-00228,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Latin America,7,9984.1,0.0,69888.69,20680.17,49208.52,Partner,Credit Card,Mid-Market
TXN-000187,2025-10-26,CUST-00202,PROD-0058,KVM Switch,Hardware,Peripherals,Latin America,4,10412.18,25.0,31236.54,26878.96,4357.58,Partner,Net 30,Government
TXN-000188,2023-09-27,CUST-00242,PROD-0047,Security Ops,Services,Managed Services,North America,2,3548.16,0.0,7096.32,3812.28,3284.04,Partner,Net 30,Startup
TXN-000189,2024-11-26,CUST-00221,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Middle East & Africa,2,9059.19,0.0,18118.39,5908.62,12209.77,Partner,Wire Transfer,Startup
TXN-000190,2023-09-11,CUST-00057,PROD-0020,Analytics Pro,Software,Licenses,Europe,1,11784.5,0.0,11784.5,4893.82,6890.68,Direct,Purchase Order,SMB
TXN-000191,2023-03-10,CUST-00070,PROD-0068,Batch Processing,Cloud Infrastructure,Compute,Middle East & Africa,1,5234.28,15.0,4449.14,2749.55,1699.59,Reseller,Net 60,Mid-Market
TXN-000192,2025-04-22,CUST-00411,PROD-0028,Mobile App,Software,Custom Development,Asia Pacific,3,8110.51,0.0,24331.53,17043.84,7287.69,Direct,Purchase Order,Startup
TXN-000193,2024-12-29,CUST-00425,PROD-0014,WiFi 6E Router,Electronics,Networking,Latin America,4,9936.29,20.0,31796.14,15914.2,15881.94,Online,Wire Transfer,Mid-Market
TXN-000194,2023-10-19,CUST-00482,PROD-0031,Enterprise Support,Software,Support Plans,Middle East & Africa,3,10620.05,25.0,23895.12,23309.4,585.72,Online,Credit Card,SMB
TXN-000195,2023-10-02,CUST-00467,PROD-0051,Blade Server,Hardware,Servers,North America,6,8476.88,0.0,50861.31,20317.44,30543.87,Reseller,Net 30,Enterprise
TXN-000196,2025-10-02,CUST-00024,PROD-0005,UltraSharp 27,Electronics,Monitors,North America,7,12344.97,5.0,82094.02,39387.32,42706.7,Online,Net 30,Mid-Market
TXN-000197,2024-02-27,CUST-00339,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,Middle East & Africa,9,13258.34,0.0,119325.1,55413.63,63911.47,Online,Purchase Order,Startup
TXN-000198,2024-01-31,CUST-00465,PROD-0038,Developer Bootcamp,Services,Training,Latin America,1,2274.15,5.0,2160.44,1567.14,593.3,Direct,Purchase Order,Startup
TXN-000199,2023-12-07,CUST-00021,PROD-0036,Cloud Migration,Services,Consulting,Middle East & Africa,8,11115.77,0.0,88926.16,54906.88,34019.28,Partner,Net 60,Enterprise
TXN-000200,2025-07-27,CUST-00422,PROD-0023,HR Suite,Software,SaaS Subscriptions,Middle East & Africa,1,2312.98,10.0,2081.68,1667.81,413.87,Online,Wire Transfer,SMB
TXN-000201,2025-11-12,CUST-00107,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Middle East & Africa,1,8821.85,25.0,6616.38,2954.31,3662.07,Direct,Wire Transfer,Government
TXN-000202,2024-06-12,CUST-00467,PROD-0033,Strategy Review,Services,Consulting,Latin America,1,8453.15,0.0,8453.15,3578.98,4874.17,Online,Net 30,Enterprise
TXN-000203,2024-04-05,CUST-00088,PROD-0055,Backup Appliance,Hardware,Storage,Asia Pacific,1,10451.51,20.0,8361.21,5229.16,3132.05,Partner,Credit Card,SMB
TXN-000204,2024-08-06,CUST-00250,PROD-0032,24/7 Critical,Software,Support Plans,Europe,2,9350.11,0.0,18700.22,11677.52,7022.7,Reseller,Net 60,Mid-Market
TXN-000205,2024-05-29,CUST-00073,PROD-0017,Office Suite,Software,Licenses,Asia Pacific,5,10143.71,20.0,40574.85,27657.0,12917.85,Direct,Wire Transfer,
TXN-000206,2025-07-08,CUST-00022,PROD-0004,MacBook Pro 14,Electronics,Laptops,Europe,6,11944.6,0.0,71667.62,61213.8,10453.82,Direct,Wire Transfer,SMB
TXN-000207,2025-05-16,CUST-00191,PROD-0039,Executive Briefing,Services,Training,Latin America,9,12619.97,0.0,113579.73,65080.98,48498.75,Online,,SMB
TXN-000208,2025-05-13,CUST-00178,PROD-0033,Strategy Review,Services,Consulting,North America,2,7941.49,0.0,15882.98,7157.96,8725.02,Direct,Credit Card,Mid-Market
TXN-000209,2025-02-12,CUST-00033,PROD-0068,Batch Processing,Cloud Infrastructure,Compute,North America,1,5511.3,5.0,5235.73,2749.55,2486.18,Partner,Net 60,SMB
TXN-000210,2024-09-08,CUST-00404,PROD-0074,NoSQL Service,Cloud Infrastructure,Database,Latin America,1,13021.05,5.0,12370.0,4108.57,8261.43,Online,Wire Transfer,Startup
TXN-000211,2024-05-10,CUST-00021,PROD-0037,Admin Training,Services,Training,Latin America,7,6989.94,15.0,41590.16,41305.67,284.49,Reseller,Purchase Order,Startup
TXN-000212,2025-09-28,CUST-00097,PROD-0027,Data Pipeline,Software,Custom Development,Latin America,1,2494.31,,2244.88,933.31,1311.57,Online,Net 30,Startup
TXN-000213,2024-01-19,CUST-00485,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,North America,7,15608.97,10.0,98336.49,52444.56,45891.93,Online,,Enterprise
TXN-000214,2024-08-30,CUST-00119,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Europe,8,7884.71,10.0,56769.91,23634.48,33135.43,Direct,Net 30,Startup
TXN-000215,2024-08-07,CUST-00398,PROD-0073,SQL Managed,Cloud Infrastructure,Database,Latin America,1,4614.72,25.0,3461.04,2357.63,1103.41,Direct,Wire Transfer,Mid-Market
TXN-000216,2025-10-03,CUST-00293,PROD-0001,ProBook 450,Electronics,Laptops,North America,1,6211.58,15.0,5279.84,4375.28,904.56,Reseller,Purchase Order,Mid-Market
TXN-000217,2023-06-18,CUST-00430,PROD-0012,Webcam HD,Electronics,Accessories,Asia Pacific,1,3150.28,10.0,2835.25,2206.8,628.45,Partner,Net 60,Startup
TXN-000218,2023-06-12,CUST-00169,PROD-0013,Managed Switch 24P,Electronics,Networking,Asia Pacific,5,9225.4,15.0,39207.94,26861.45,12346.49,Online,Wire Transfer,Enterprise
TXN-000219,2024-10-16,CUST-00443,PROD-0054,SAN Array,Hardware,Storage,North America,6,7632.9,0.0,45797.38,30849.3,14948.08,Direct,Purchase Order,Government
TXN-000220,2023-06-23,CUST-00241,PROD-0050,Tower Server,Hardware,Servers,Asia Pacific,3,11642.33,0.0,34926.98,17876.01,17050.97,Online,Net 30,Government
TXN-000221,2025-06-15,CUST-00272,PROD-0060,Label Printer,Hardware,Peripherals,Middle East & Africa,1,6846.4,25.0,5134.8,3729.22,1405.58,Partner,Purchase Order,Government
TXN-000222,2023-07-14,CUST-00235,PROD-0069,S3 Bucket,Cloud Infrastructure,Cloud Storage,Latin America,2,12703.62,0.0,25407.24,14011.52,11395.72,Partner,Credit Card,Government
TXN-000223,2025-04-09,CUST-00138,PROD-0006,ProDisplay 32,Electronics,Monitors,Middle East & Africa,1,13989.67,5.0,13290.19,5456.19,7834.0,Direct,,Mid-Market
TXN-000224,2024-09-12,CUST-00233,PROD-0034,Architecture Design,Services,Consulting,Latin America,4,13675.72,0.0,54702.87,20466.0,34236.87,Reseller,Wire Transfer,Enterprise
TXN-000225,2025-07-08,CUST-00198,PROD-0062,SSD 1TB,Hardware,Components,Asia Pacific,3,9285.02,0.0,27855.06,7970.79,19884.27,Reseller,Purchase Order,Government
TXN-000226,2024-07-03,CUST-00196,PROD-0022,ERP Online,Software,SaaS Subscriptions,North America,7,8481.97,10.0,53436.38,33796.28,19640.1,Online,Purchase Order,Startup
TXN-000227,2023-09-18,CUST-00020,PROD-0044,Go-Live Support,Services,Implementation,North America,3,6552.54,25.0,14743.21,7879.41,6863.8,Online,Net 30,Mid-Market
TXN-000228,2023-03-04,CUST-00091,PROD-0078,Inference API,Cloud Infrastructure,AI/ML Services,Europe,1,14146.83,0.0,14146.83,7024.2,7122.63,Direct,Purchase Order,Government
TXN-000229,2024-10-09,CUST-00401,PROD-0006,ProDisplay 32,Electronics,Monitors,Middle East & Africa,1,13626.69,0.0,13626.69,5456.19,8170.5,Reseller,Net 60,Enterprise
TXN-000230,2025-10-10,CUST-00157,PROD-0052,GPU Server,Hardware,Servers,Latin America,1,4949.96,0.0,4949.96,4127.55,822.41,Reseller,Net 60,SMB
TXN-000231,2023-07-11,CUST-00337,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Latin America,4,8958.21,0.0,35832.85,11817.24,24015.61,Direct,Net 30,SMB
TXN-000232,2024-12-23,CUST-00334,PROD-0077,Model Training,Cloud Infrastructure,AI/ML Services,North America,1,9796.46,20.0,7837.17,6380.07,1457.1,Online,Net 60,SMB
TXN-000233,2025-10-11,CUST-00492,PROD-0063,CPU Xeon,Hardware,Components,Middle East & Africa,1,14444.98,0.0,14444.98,4579.48,9865.5,Partner,Purchase Order,Mid-Market
TXN-000234,2023-09-11,CUST-00280,PROD-0040,Certification Prep,Services,Training,Asia Pacific,2,3576.77,20.0,5722.83,2986.64,2736.19,Online,Net 30,Startup
TXN-000235,2024-08-25,CUST-00428,PROD-0008,Studio Display,Electronics,Monitors,Middle East & Africa,1,7610.75,5.0,7230.21,2805.34,4424.87,Online,Purchase Order,Mid-Market
TXN-000236,2024-06-16,CUST-00293,PROD-0038,Developer Bootcamp,Services,Training,Latin America,1,2081.56,0.0,2081.56,1567.14,514.42,Reseller,Net 60,Mid-Market
TXN-000237,2024-02-29,CUST-00404,PROD-0014,WiFi 6E Router,Electronics,Networking,Latin America,1,11514.93,,11514.93,3978.55,7536.38,Partner,Purchase Order,Startup
TXN-000238,2024-02-08,CUST-00245,PROD-0004,MacBook Pro 14,Electronics,Laptops,Latin America,1,14860.72,15.0,12631.61,10202.3,2429.31,Direct,Credit Card,Startup
TXN-000239,2024-11-09,CUST-00051,PROD-0064,GPU Tesla,Hardware,Components,Asia Pacific,2,5948.72,0.0,11897.44,7307.66,4589.78,Direct,Wire Transfer,Government
TXN-000240,2023-05-18,CUST-00446,PROD-0023,HR Suite,Software,SaaS Subscriptions,North America,2,2287.18,,4345.65,3335.62,1010.03,Partner,,Startup
TXN-000241,2025-07-17,CUST-00347,PROD-0021,CRM Cloud,Software,SaaS Subscriptions,Europe,1,4588.16,10.0,4129.34,1811.02,2318.32,Online,Net 30,SMB
TXN-000242,2024-10-13,CUST-00108,PROD-0008,Studio Display,Electronics,Monitors,North America,1,7529.82,0.0,7529.82,2805.34,4724.48,Direct,Wire Transfer,Government
TXN-000243,2023-06-26,CUST-00287,PROD-0043,Integration Setup,Services,Implementation,Europe,1,10326.95,10.0,9294.26,5870.62,3423.64,Reseller,Purchase Order,Enterprise
TXN-000244,2025-12-07,CUST-00255,PROD-0010,Mechanical Keyboard,Electronics,Accessories,Europe,1,14230.82,0.0,14230.82,6853.26,7377.56,Reseller,Net 60,Startup
TXN-000245,2023-01-17,CUST-00369,PROD-0006,ProDisplay 32,Electronics,Monitors,North America,1,11688.1,5.0,11103.69,5456.19,5647.5,Reseller,Wire Transfer,Mid-Market
TXN-000246,2024-07-16,CUST-00069,PROD-0078,Inference API,Cloud Infrastructure,AI/ML Services,Latin America,5,13883.83,15.0,59006.26,35121.0,23885.26,Direct,Wire Transfer,
TXN-000247,2025-03-18,CUST-00203,PROD-0060,Label Printer,Hardware,Peripherals,Middle East & Africa,2,6289.47,15.0,10692.1,7458.44,3233.66,Direct,Purchase Order,Startup
TXN-000248,2024-04-29,CUST-00044,PROD-0021,CRM Cloud,Software,SaaS Subscriptions,Middle East & Africa,1,4427.39,0.0,4427.39,1811.02,2616.37,Partner,Wire Transfer,Startup
TXN-000249,2024-10-15,CUST-00309,PROD-0028,Mobile App,Software,Custom Development,Europe,1,7803.35,25.0,5852.51,5681.28,171.23,Reseller,Net 60,Enterprise
TXN-000250,2024-04-12,CUST-00312,PROD-0008,Studio Display,Electronics,Monitors,Europe,1,7575.94,25.0,5681.96,2805.34,2876.62,Direct,Net 60,Enterprise
TXN-000251,2025-02-16,CUST-00490,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Middle East & Africa,1,10602.45,0.0,10602.45,6942.3,3660.15,Partner,Net 60,Enterprise
TXN-000252,2024-12-19,CUST-00140,PROD-0032,24/7 Critical,Software,Support Plans,Asia Pacific,1,8651.67,0.0,8651.67,5838.76,2812.91,Reseller,Net 60,Startup
TXN-000253,2023-01-03,CUST-00447,PROD-0051,Blade Server,Hardware,Servers,Latin America,1,8734.99,25.0,6551.24,3386.24,3165.0,Reseller,,Startup
TXN-000254,2023-08-29,CUST-00366,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Latin America,5,12248.82,0.0,61244.08,37460.4,23783.68,Reseller,Net 30,Government
TXN-000255,2025-04-21,CUST-00214,PROD-0045,Infrastructure Mgmt,Services,Managed Services,Asia Pacific,2,2925.58,0.0,5851.16,1861.84,3989.32,Reseller,Wire Transfer,Startup
TXN-000256,2023-06-19,CUST-00476,PROD-0028,Mobile App,Software,Custom Development,Europe,1,8275.54,20.0,6620.43,5681.28,939.15,Online,Credit Card,Startup
TXN-000257,2024-02-22,CUST-00248,PROD-0030,Premium Support,Software,Support Plans,Europe,6,5274.05,10.0,28479.85,14734.62,13745.23,Reseller,,Government
TXN-000258,2023-12-11,CUST-00376,PROD-0071,Archive Storage,Cloud Infrastructure,Cloud Storage,Latin America,1,5290.98,0.0,5290.98,2572.87,2718.11,Partner,Net 60,Government
TXN-000259,2023-06-08,CUST-00244,PROD-0009,Wireless Mouse,Electronics,Accessories,Latin America,8,3104.93,0.0,24839.44,16226.64,8612.8,Direct,Net 60,Enterprise
TXN-000260,2023-03-16,CUST-00098,PROD-0003,ThinkPad X1,Electronics,Laptops,Middle East & Africa,10,14598.24,0.0,145982.36,81473.2,64509.16,Direct,Net 30,Enterprise
TXN-000261,2023-08-20,CUST-00057,PROD-0018,Security Platform,Software,Licenses,Latin America,1,13290.26,10.0,11961.24,10788.97,1172.27,Reseller,Wire Transfer,SMB
TXN-000262,2025-09-23,CUST-00441,PROD-0026,Dashboard Build,Software,Custom Development,Latin America,2,578.98,0.0,1157.96,551.44,606.52,Partner,,Mid-Market
TXN-000263,2023-10-18,CUST-00315,PROD-0020,Analytics Pro,Software,Licenses,Europe,5,13073.37,0.0,65366.86,24469.1,40897.76,Direct,Net 60,Government
TXN-000264,2025-03-12,CUST-00407,PROD-0050,Tower Server,Hardware,Servers,North America,2,10110.97,0.0,20221.94,11917.34,8304.6,Reseller,Credit Card,Mid-Market
TXN-000265,2023-10-06,CUST-00042,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Latin America,14,12482.77,0.0,174758.73,97192.2,77566.53,Partner,Net 30,Government
TXN-000266,2023-09-12,CUST-00159,PROD-0033,Strategy Review,Services,Consulting,North America,4,8743.64,20.0,27979.63,14315.92,13663.71,Partner,Net 30,Startup
TXN-000267,2023-11-19,CUST-00215,PROD-0017,Office Suite,Software,Licenses,Latin America,1,10580.6,0.0,10580.6,5531.4,5049.2,Direct,Net 60,SMB
TXN-000268,2024-08-22,CUST-00440,PROD-0002,EliteBook 840,Electronics,Laptops,Asia Pacific,6,6237.02,20.0,29937.71,23520.48,6417.23,Online,Wire Transfer,Government
TXN-000269,2024-05-20,CUST-00145,PROD-0029,Basic Support,Software,Support Plans,North America,2,1524.11,0.0,3048.23,1130.72,1917.51,Direct,Net 60,SMB
TXN-000270,2025-09-13,CUST-00408,PROD-0066,Lambda Function,Cloud Infrastructure,Compute,Middle East & Africa,3,1771.69,0.0,5315.08,2159.61,3155.47,Direct,Credit Card,Enterprise
TXN-000271,2025-02-03,CUST-00490,PROD-0024,Project Manager,Software,SaaS Subscriptions,Latin America,1,12550.43,0.0,12550.43,3980.45,8569.98,Partner,Net 30,Government
TXN-000272,2023-07-20,CUST-00347,PROD-0050,Tower Server,Hardware,Servers,Middle East & Africa,4,10585.12,0.0,42340.48,23834.68,18505.8,Partner,Purchase Order,Enterprise
TXN-000273,2025-08-21,CUST-00334,PROD-0052,GPU Server,Hardware,Servers,North America,4,6054.66,0.0,24218.65,16510.2,7708.45,Partner,Credit Card,Enterprise
TXN-000274,2023-12-12,CUST-00405,PROD-0070,Block Storage,Cloud Infrastructure,Cloud Storage,Latin America,4,11777.63,0.0,47110.52,27769.2,19341.32,Partner,Net 30,Startup
TXN-000275,2023-07-04,CUST-00477,PROD-0004,MacBook Pro 14,Electronics,Laptops,Europe,4,14772.86,25.0,44318.58,40809.2,3509.38,Online,Net 30,Mid-Market
TXN-000276,2024-01-31,CUST-00291,PROD-0038,Developer Bootcamp,Services,Training,Europe,1,2643.04,10.0,2378.73,1567.14,811.59,Reseller,Net 30,Startup
TXN-000277,2023-11-05,CUST-00447,PROD-0075,Cache Cluster,Cloud Infrastructure,Database,Latin America,1,12188.38,0.0,12188.38,6157.07,6031.31,Direct,Wire Transfer,Enterprise
TXN-000278,2025-06-03,CUST-00181,PROD-0006,ProDisplay 32,Electronics,Monitors,North America,2,14083.9,0.0,28167.79,10912.38,17255.41,Reseller,Net 60,Enterprise
